IMG,TITLE,PRICE
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/7/y/7yiuhdfb_3_.jpg,3PC Festive Eid Embroidered Suit With Embroidered Organza Dupatta SP-06,"PKR 7,500"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/1/q/1qsd6tgikjvbn_3_.jpg,3PC Festive Eid Embroidered Suit With Embroidered Organza Dupatta SP-08,"PKR 8,500"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/7/8/78ryeufhdj_3_.jpg,3PC Festive Eid Embroidered Suit With Embroidered Organza Dupatta SP-05,"PKR 8,800"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/8/6/8674teugdbj_3_.jpg,3PC Festive Eid Embroidered Suit With Embroidered Jacquard Dupatta FS-42,"PKR 8,000"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/5/3/53t6eydghuifjhckn_1_.jpg,3PC Festive Eid Embroidered Suit With Gold & Lacquer Printed Dupatta SP-41,"PKR 6,000"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/0/9/098ufv_3_.jpg,3PC Unstitched Embroidered Lawn Suit With Embroidered Jacquard Dupatta - FE-12219 - ZUBAIDAH,"PKR 8,500"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/7/6/763dgcbiks_1_.jpg,3PC Unstitched Embroidered Cotton Silk Suit With Chiffon Dupatta - FE-12226 - SHAHI BEGUM,"PKR 8,500"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/7/4/747yfgbc_3_.jpg,3PC Unstitched Embroidered Suit With Embroidered Organza Dupatta - FE-12220 - JASMIN,"PKR 8,500"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/u/e/ueuiryhfch_3_.jpg,3PC Unstitched Embroidered Lawn Suit With Gold Printed Jacquard Dupatta - FE-12053 - ROSHANARA,"PKR 11,500"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/7/8/78gdghhicc_3_.jpg,3PC Unstitched Embroidered Suit With Cotton Net Dupatta - FE-12063 - MAHRUKH,"PKR 11,500"
